sentence_id (do not edit),target_word (Latinate verb under discussion),text (learner sentence containing the target_word),L1 (learner first language),CEFR (A1/A2/B1/B2/C1 from corpus),topic (essay topic, if available),grade (overall task grade / score, if available),nationality (learner nationality, if available),register_label (LLM context label: informal / neutral essay / academic / news / ambiguous),register_markedness_llm (LLM: 0 = not over‑formal, 1 = over‑formal),substitution_natural_llm (LLM: 0 = alternative not clearly better, 1 = natural replacement),simpler_alternative_llm (LLM: Germanic / simpler verb it suggests),confidence_llm (LLM: 1–3 confidence about its own judgement),human_register_markedness (YOU: 0 = not over‑formal, 1 = clearly over‑formal),human_substitution_naturalness (YOU: 0 = alternative not clearly better, 1 = natural replacement),human_simpler_alternative (YOU: Germanic / simpler verb you would actually use),human_confidence (YOU: 0–3, how sure you are),human_short_comment (very short explanation in English, optional),human_annotator_id (your initials or code)
1,since,I work with Lucienne since thirty years. We are friends. She is fifty three years old; She has two children; They are not in house. She is  short and she has brown hair and eyes. She always look happy.,French,A1,Describing your family in an email,95.0,fr,neutral essay,1,1,for,3,,,,,,
10,obtain,My school friends is very friendly to me. She's from Marseille in France. She's hardworking and we hard work  with her for obtain our certificate.,French,A1,Describing your family in an email,70.0,fr,neutral essay,1,1,get,3,,,,,,
47,large,"My favorite  it's neighborhood, it's close to shopping and not far from train station. It doesn't a swimming pool but every romm has free Wireless internet. The rooms are large and clean. The rates are reasonable.",French,A1,Renovating your home,80.0,fr,neutral essay,1,1,big,3,,,,,,
69,discuss,"to: all staff I suggest that we have to organize the lunch time of the team. We can discuss the pros and cons. I think the biggest advantage is obvious to avoid going out to take lunch and to cut personal expenses and a way to save money.The staff will have the choice to use this service or not . I purpose to put a new practical kitchen in. I suggest that we meet and I""ll give you all more details about this possibility.",French,A2,Writing on the family blog,90.0,fr,academic,1,1,discuss,3,,,,,,
76,perform,"Lynda Lemay will be in Tour on Friday, March 21st. She will perform in the Center of the congresses Vinci at 8:30 pm. She will present her new album, a journey in every corner of the life, in poetry, in music, in song. The price of the place is between 42 and 45 euros.",French,A2,Writing about what you do,95.0,fr,news,1,1,perform,3,,,,,,
84,increase,"Dear all, I summarize the sales meeting of june 29th. Prensent : Adam, Chris Taylor. At the beginning of the meeting, Adam asked the number of new customer and Taylor told they're around 50. Chris asked what we are doing to increase sales and Taylor said that we should encourage salespeople with big sales by increasing their salaries. At the end of meeting, we have defined the action item. Taylor told that we all have to think about anything that will increase sales. bes regards",French,A2,Writing a movie plot,90.0,fr,news,1,1,rise,3,,,,,,
89,inform,"Dear all, I'm writing to inform you about the reopening of the canteen. I know that most of you are concerned by the quality of the dishes served. But no fear, we hire a chef who has already work for most of the luxurious restaurants of the place and we think that past eroors will not occur. Is our concern to have the staff satisfied ad we know that it passed by good food. We hope all enjoy the new dishes.",French,A2,Writing on the family blog,90.0,fr,ambiguous,1,1,inform,3,,,,,,
102,decrease,"As you know, we have to cut expenses. I reviewed the commercial situation and one of way to decrease costs is to find a cheaper subcontractor to work with. Indeed, KRP our current subcontractor is too expensive and its manager doesn't want to reduce prices. This deal presents advantages and disadvantages. The biggest advantage is that there will be no layoff. But, employees will have to get used to new persons and work more. I guess that staff could be concerned about this total change. Next Friday, I'll set out more about this project.",French,A2,Writing on the family blog,95.0,fr,neutral essay,1,1,reduce,3,,,,,,
124,decrease,"I'm pretty optimistic about the future. Indeed,  companies up and up made sensitive regarding the global warming but I'm little pessimistic concerning some companies which continue to pollute despite the laws. I read a report say some companies offer transportation public to its employees in order to decrease pollution risks. I'm so optimistic regarding this idea because some people will be sensitive to the environment protection.",French,B1,Giving instructions to play a game,95.0,fr,neutral essay,1,1,decrease,3,,,,,,
132,complete,"In France we have a lot of reality TV shows.I do not like these programs at all. In my opinion this is not real,everything is staged. It''s caricatural and full of clichs. That''s suggests that we can be famous without talent or work. It''s ephemeral and it''s difficult for candidates to return to real life when the program ends. For me it''s not entertaining but sad. We should give meaning to these programs by candidates complete a project by the end of the show.",French,B1,Writing about a memorable experience,95.0,fr,neutral essay,1,1,complete,3,,,,,,
133,since,I'm pessimistic about the future. I think that the future depends on the shareholders. Doctors will do diagnostics by teleconferencing or find illness thanks to smart robots or scanners more efficient but they will not find a solution against cancer cells. I think that scientist have still found solutions but benefits are too poor. Many illness has been real since several years as the VIH and no medicine has been found. I find it hard to be optimistic about the health.,French,B1,Giving instructions to play a game,90.0,fr,neutral essay,1,1,since,3,,,,,,
142,purchase,"Hi, You can see below a short review about our negociations during the last week. As we decide together, you make decision to acquire NubianFX software on all your Entreprise. In detail, the preliminary offer is 100.000$ for 10.000 servers. Like you say, such as it isn't possible for you because of budget, we decide to offer you a bulk discount. The price becomes 50.000$.  It's important to know that it's a fair price and there's just no way to decrease more then. We notice that this total purchase include covers parts and labor. Best regards",French,B1,Studying online,80.0,fr,neutral essay,1,1,buy,3,,,,,,
148,prohibit,"In France, laws are very strict. In the same way in Australia, it is prohibited to use your cellphone while driving, even if you abundant! Sometimes, the Mayor creates a law to govern and prohibit the behaviour of just one person! This is a bit crazy but this is the way of working of the french state.",French,B1,Signing a waiver to go skydiving,90.0,fr,news,1,1,ban,3,,,,,,
148,state,"In France, laws are very strict. In the same way in Australia, it is prohibited to use your cellphone while driving, even if you abundant! Sometimes, the Mayor creates a law to govern and prohibit the behaviour of just one person! This is a bit crazy but this is the way of working of the french state.",French,B1,Signing a waiver to go skydiving,90.0,fr,news,1,1,govern,3,,,,,,
154,decrease,"For the future, I'm optimistic but also pessimistic. Optimistic because with internet and the new technology, we will can better communicate and worh together. It's very realistic and amazing. But I'm very pessimistic about the pollution. I believes our government buid more and more factories and I'm afrid that it's no good for the health. In the future, will have to decrease car's number because there are too much it nowadays. I hope we only will use eletric cars. But I doubt.",French,B1,Giving instructions to play a game,70.0,fr,neutral essay,1,1,decreasing,3,,,,,,
157,increase,I doubt about the futur. Few countries are developping their industries. What are the consequences? More people don't work. I am not against technology developpement but i think we shouldn't use it to replace human by robots unless it helps scientists and doctor to improve health.  Many government give priority to importation than exportation. It increases economic problems. And i am not sure this situation will change in the future.,French,B1,Giving instructions to play a game,80.0,fr,neutral essay,1,1,increasing,3,,,,,,
158,increase,"We are currently seven billions human being on earth and ONU predicts that at the end on the XXIth century it will reach more than ten billions. It's quite awful : does our old nice planet be able to absorb such a big increase of the population? If governments don't take severe mesures to control pollution, use of energy and production of foods, we will face a tricky situation which will may lead to the end of mankind!",French,B1,Giving instructions to play a game,70.0,fr,neutral essay,1,1,increase,3,,,,,,
161,however,"In France, there are various educational programs and documentaries on channels such as Arte. There are historical or animal life. On the other hand, I think that there are too many American movies or American TV shows  and seldom not enough of another country or movies French. In my opinion, there isn't too much sex or violence on TV, but there are however too many reality shows. What's good is that despite everything in France there are strings of information varied as BFM TV, or so, when the cable TV can have European and foreign channels such as EURO NEWS.",French,B1,Writing about a memorable experience,95.0,fr,neutral essay,1,1,but,3,,,,,,
162,since,"Dear Sandrine I have just heard a song called ""Home Improvement"" by John Woodward. I like the singer's voice but I think there s'not much of a beat and the melody never changes so it is a bit annoying. Moreover I dont't really like guitar. it is not a song you can dance on; it is a song you can listen in your bed when you want to relax. It is a shame because the words are very interesting. The mood is sad but it is normal. I do not advise you this song since I know you like romantic songs, beat changes and singers who can hit high sounds (like Scorpions) Yours faithfully Laurence",French,B1,Writing a natural remedies pamphlet,95.0,fr,informal,1,1,since,3,,,,,,
163,however,"It's well-known that people dislikes rules. However, they are necessary to make the consequences of our acts bearable fot the others. One advice says that you should not do to the others what you would dislike they do to you. Law is useful therein. By drawing the line, it allows people to be respectful towards the others and to avoid physical and psychologic injuries. Do you imagine a world without any driving regulations ? I would be afraid at every corner and you too. And we would finally be okay to create laws. Laws are necessary to live together even if they seem to be strict and sometimes too restrictive at an individual level.",French,B1,Signing a waiver to go skydiving,90.0,fr,academic,1,1,however,3,,,,,,
170,receive,"Dear brother When I saw you one week ago, I forgot to say you I had met Jean Paul, your old friend. If I remenbered exactly, you haven't him for more than twenty years, did you ! We have talked a lot about you and he asked me for some news and your email. I'll not surprised if you'll receive some news from him. He was very excited to see you again. He got married now, has two kids, a boy and a girl, and travels often in foreign countries for business. Tell me all your news and it would be a good surprise to go to a dinner together. Take care Robert",French,B1,Issuing a written warning,95.0,fr,informal,1,1,will,3,,,,,,
178,permit,"I'm not optimistic for the future. Scientist community only talk about positive things like green energies, gain of time thanks robots help, medical progress...They're created new needs totaly superficials. The scene upside down is creepy ! For me, new technology rhymes with humankind slavery. The NTIC like cell phone, GPS andamp; social network, permit to spy population. We just have to look what they're doing in North America with the Very Chip program...  Now you can give life without cuple. What's next ? Trying to replace human by humanoid ?  Science fiction is catching up reality. The famous writter Orwell was right.",French,B1,Giving instructions to play a game,95.0,fr,ambiguous,1,1,can,3,,,,,,
180,request,I'm very pessimistic about the future. I believe that search always performance it's bad. Using technology like electic cars or sun request sometimes more expensive manufacturing energy and material. the new tehcnologies are not in line with the so-called green consumption. It is the general consumption must evolve. I think that life it will be not good in the future.,French,B1,Giving instructions to play a game,80.0,fr,informal,1,1,ask,3,,,,,,
185,consider,"Let me tell us about the new self-helped book "" How to Make a Career out of Courage "" by Judith's Wight's. The strength of this book is that it helps workers to consider what interest they find in their profession or could find in another one. The weakness of this book is that it's not very realistic in the context of crisis and difficulties to get a work. But finally, it will help some people to change a difficult work which is boring with another which will be more exciting ! It claims that the search for the perfect career is a lot easier that it seems !",French,B2,Writing an advertising blurb,95.0,fr,neutral essay,1,1,discuss,3,,,,,,
192,function,"Change your taste with the newfangled Transformer Translator!It's a magic device capable translate 500 everyday phrases into 5O languages, there's also a function of currency converter,a world time zone check,an international radio receiver , and a pedometer! So if you need to make vast range of things simultaneously,then this is toy for you. Do it's light to carry around ,and light on the pocket book too.As it's mid range price ,it may be the the most cost-effective on the market and more amazing-it'll correct your prononciation in 50 languages!It's possible to have a permanent teacher before your eyes. It's wonderful!",French,B2,Helping a coworker deal with a phobia,95.0,fr,informal,1,1,works,3,,,,,,
214,extremely,"I would like to give my opinion on the presentation of this morning, regarding the future of our company. First of all, I have to admire how the presenter outlined our problems, it was really clear, and gave us a complete overview of the companies issues. One other thing he did well was to offer examples for each key point, as well as pie charts, which was extremely helpful to understand exactly were we are. However, I would have liked it if he'd used bigger or less complicated charts. To be honest, it did not really work as it was for such a small presentation. I either wasn't sure about some solutions he suggested at the end. I was expecting something different. But I am convinced he did a great presentation and gave us all the key points to modify our way to work in the future.",French,B2,Applying to be a fitness trainer,100.0,fr,neutral essay,1,1,very,3,,,,,,
224,purchase,"My Smartphone is my best friend; It and me are inseparable. At 7 o'clock, he said me ""wake up"". My first reaction is to throw it in the bedroom. But finally I take it and talk to him ! ""what about the weather ?"" ""What are my appointements today ?"". Since I bought it, I forgot all phone numbers, all addresses, the subway plan. Since I bought it, I have no pen, no paper in my bag. I need to purchase something ? I note it on my smartphone ! It is my memory ! Until the black day, when a black screen don't awaked me in the morning, when the same black screen has forgot my doctor's appointement and don't say me to buy milk. It the same day that I realized that I need seriously to begin a cure detox. Then my friend and me are separate all day from 9 pm. Until 7 am of course.",French,B2,Helping a coworker deal with a phobia,90.0,fr,informal,1,1,bought,3,,,,,,
233,remain,"In France, despite of the rules wich oblige employers to pay women and men equally for the same job, a very big salary diffrences remain. Indeed, men earn nearly 10% more than a women for exactly the same job and assignments despite of the law!! Is it normal and fair ? No it isn't. We, woman have a lot of fights to make before to get the equality. Despite of the law, men are always thinking that we don't deserve the same salary even if we work more !! How hypocrit is it ! What an unfair fact ! We have to fight for our rights and to change minds and habits!",French,B2,Doing a survey about discrimination,90.0,fr,news,1,1,remains,3,,,,,,
297,request,"Good evening everybody! I'm Raphael, a good friend of the young married couple. And i wanna say something for them. Thanks to everyone to be here with them in one of the most important and best day of their life. And i just request your atttention for a court instant, i will not be long! As I say before, i'm a friend of the couple, but at the begening, i am mainly a friend of Robert, the groom. And i remember, when he was a little child, he said : "" I never get married, girls sucks"". Look at you now, with your wonderful bride! You don't expect that to you, the first if our group of friends who get married. Congratulations ! I am so happy for you. And i want tell to the bride that she can't made a better choice, Robert is the kindest and the funniest person i have never met ! To finnish, i invite you to raise your glass to the young married and i wish them a nice life together with a lot of children!",French,C1,Talking a friend out of a risky action,80.0,fr,informal,1,1,ask,3,,,,,,
330,place,"Cabo san Lucas Baja California Sur it's in the north of Republica Mexicana, it has the one of the most beatiful Mexican beach, It's on the Pacific Ocean and Cortez Sea. The town is about 500 kilometers from La paz city. this place is famous for their fishing of the fish marlyn. Many people like to arrive in December.",Spanish,A1,Describing a friend's weekend routine,95.0,mx,neutral essay,1,1,location,3,,,,,,
334,accept,"I work at Rapiscan Systems, I'm the business system analyst, Rapiscann Systems is an international company, I have worked in Rapiscan for teo months, I worked before at aldesa group, it was great, but i needed more money, so I accepted the propouse of Rapiscan.",Spanish,A1,Writing your online profile,90.0,mx,academic,1,1,accept,3,,,,,,
337,place,"My neighborhood is big and is difficult for me meet all people but I think my neighbors are friendly. There's little restaurant on the corner of Escuadron ### Street and ###9 Street, The coffee shop is across the street from little restaurant. I like coffee! The cyber coffe is next to the coffe shop. In my neighborhood I don't have favorite place. I don't like the park. It's behind abandoned house.",Spanish,A1,Making notes for a visitor,90.0,mx,neutral essay,1,1,location,3,,,,,,
344,place,"my city is a beatiful city and your restaurants,shop,museums are great and the parks its a beatiful place to play fotbooll soccer run basebooll etc, and the restaurants is nice, and the museums is good place to visit.",Spanish,A1,Writing an online profile,70.0,mx,neutral essay,1,1,location,3,,,,,,
347,place,"Hi, my neighborhood is litle, there are many tree, there is pharmacy and a big supermarket, my favorite place is the coffe shop it''s on the corner calvario street and llano street, there a nice park near my home,I live there.",Spanish,A1,Making notes for a visitor,95.0,mx,neutral essay,1,1,location,3,,,,,,
355,frequently,"I''m frequently shopping in the mall and big store. I''m never shop on line store, I''m usually shop in the department store.",Spanish,A1,Updating your online profile,80.0,mx,neutral essay,1,1,often,3,,,,,,
365,frequently,"I first met my best friend, Mauro, when I was playing soccer at the school. We went to the same school so,  several times played together and become very good friends. He is very good playing soccer, he was the top scorer champion. He liked one of my friends so, I introducir him with her. Now they are married, still don't have chieldren but, they will soon have. We are still good friends and met frequently.",Spanish,A2,Labeling photos from a safari,95.0,mx,neutral essay,1,1,often,3,,,,,,
371,place,"February 24 Hi Oswaldo, i have written this because a want to you know that I am having a great time in San Francisco is a great place, it's like a DF but much more bigger and much more cleaner, the food is amazing a have a lot of friends who wants to make a sighseeing in Mexico. Love,",Spanish,A2,Writing an autobiography,90.0,mx,informal,1,1,in,3,,,,,,
425,destroy,"For me the future is amazing, we can be in several places to see with holograms. Health will be better thanks to advances in the technological fields. The nanotechnology will save us, will destroyed the cancer, the SIDA, the flu before symptoms feel. The education  will be better, the school will conect our minds to a CPU and we will learn in seconds. we wil colonize other planets. And modificate the DNA of the humans to crate the superhuman.",Spanish,B1,Giving instructions to play a game,90.0,mx,ambiguous,1,1,eliminate,3,,,,,,
428,place,"I think that in the future the man will have a life more quickly or easy, because the tecnhology is growing more and more, for example: When you need going to the bank to make a pay, you won''t need to wait for minutes, in the future all the movements of money that you want to do could reallze with your smarthpone. Also in the future the trips to differents places in the world will be more quickly and confortably because the planes is being developing with new kind of technology and they try to keep the envorinment to safe. The medicine will be better with the help of robots in the hospitals the doctor will be more efficient in your work.",Spanish,B1,Giving instructions to play a game,95.0,mx,neutral essay,1,1,location,3,,,,,,
429,place,"In a few years, I will have planned my financial project, by that time I would finish to study collage, and had a lot of years working, and a lot of life experience. I will have had a family and have a lot of things to pay. Before I retired, i want to have a lot of houses and business that could make a lot of money, my investments will have earned more than $5 million. I will have traveled to a lot of places and citys, and my children will have already graduated from university. Maybe my husband and I will have found a wonderful place to live.",Spanish,B1,Making a business proposal,90.0,mx,neutral essay,1,1,location,3,,,,,,
431,remain,"I think that , if we remain irresponsible, the future will be a nightmare. I think will continue the fight for power in some contries and this will cause more wars and maybe the Third word war. The pollution will continue and in 30 or 25 years will become extinct more animals. In Mexico, will continue the war against the drug traffic and the corruption. There will be more illines like the HIV. But maybe there will be cures for other illines like the cancer and diabetes. The technology will advance and we will have more cell phones. smart houses and flying cars. I think we can change the bad things being better people each day.",Spanish,B1,Giving instructions to play a game,70.0,mx,informal,1,1,remain_in,3,,,,,,
436,accept,"I am a lover of antiques. Once when I was visiting ""Lagunilla Market"", which is well known and Mexico by selling old products. Suddenly I found a very old phone that caught my attention, then I ask about its origin and its virtues and if it still worked. The explanation was very compelling, so ask for the price. The girl told me. Our preliminary offer is $ 3000.00 the price is excessive I offer $ 2,000.00 She moved her head and told me, we have certain limitations, but we'll try to be a discount my counteroffer is $ 2,400.00 No it is still expensive I cant accept it. But I'm confident we can work something out. What do you think about $ 2200.00 Ok I think, we made a good deal. So. Now day I have beautiful old telephone on my chimney.",Spanish,B1,Studying online,80.0,mx,neutral essay,1,1,accept,3,,,,,,
462,increase,"I am very optimistic about the future. I believe the energetic use change and humanity will use the sun to generate electricity. Doctors depeloment other contact with patients and consultations will mayority online. another way perhaps the poblation will move in special cars, these cars move only a little electric power. the pollution will increase by some action of governments and drinking water will be reduced.",Spanish,B1,Giving instructions to play a game,90.0,mx,news,1,1,may,3,,,,,,
477,since,"i think that in the future we will have less gasoline cars due to the costly gasoline pricess, i am not to much optimistic about of the current electric cars, since them are to expensive and their maintenance cost his hight too, so it may result expensive the car maintenance compaired to the gasoline, also electric cars can not travel long distances since the batery only last few hours or kilometers, and as like the celphones bateries they will last less time charged in a short period of time compaired to a gasoline car that can work near to 80 thousand kilometers without highg cost maintence when is brand new.",Spanish,B1,Giving instructions to play a game,60.0,mx,informal,1,1,because,3,,,,,,
492,state,"The technology in my life has chenge the way that i work from home. For example in the past i have to stay at the office until i finished my work, nowdays i use virtual private network form my house to connect to my desktop so i decide the moment to finish my job at home. As a result i can see my daugthers until they go sleep, and after this i go back to the computer and finish the job that i left in pause state and of course i send to my boss, and he can read that i use extra hours to finish it. One disadvantages is that my boss cand send my any kind of job and he is sure that i will attend it until i finish it. Im totally dependent on my smartphone because i can send messages using email plattaform, i can attach a file, and the most important thing that i can use the videoconference with my smartphone to coommunicate with my family!!! I love iT",Spanish,B2,Helping a coworker deal with a phobia,95.0,mx,informal,1,1,change,3,,,,,,
504,increase,"May I have your attention please? Thanks all of you to attend this important meeting, yesterday I met the president of the CHINESE PIPE''S COMPANY in The Conventions Iowa Center after we had a dinner in the Lakeshore Restaurant, so we had some agreements and he recomended to reduced the price of the products at least 1 % of the initial price, so that''s a good start for us because we''ll have some chance to management the money to earn; which means we could make a big budget for another investment, so the company will increase bussines and get more contracts with our customers around the world, finally he offered us another interesting product to sell through our company, so let''s talk about it and make the best decision for our goals.",Spanish,B2,Helping a friend find a job,90.0,mx,news,1,1,increase,3,,,,,,
535,state,"A new era of translators has come!!. With the arrival of the new Transformer Translator you will be able not only of translate up to 500 phrases into 50 languages but also to use his built-in pedometer and world radio every time you go jogging.  It is also pre-loaded with a currency converter and has a state of the art software that will let you listen your pronunciation in 50 languages as well as your correction. You won''t have to adjust your clock every time you travel overseas because the new TT has a world time zone clock that will let you know the time all over the wold. Finally, the new TT will cost only $235 and his modern, light and small design will let you carry it in your pocket without even notice it.",Spanish,B2,Helping a coworker deal with a phobia,95.0,mx,news,1,1,introduce,3,,,,,,
537,place,"In my country Mxico, we have a lot of violence problems. Whole the world knows that here, there are a battle between three bands. The honest people, the goverment with the army, and the criminal narcottrafiquers. Mxico have an strict control of fire weapons. One like civil people, cant acces an a legal market of guns. Then, we, the honest people, are defenceless before the criminals. In a lot of places, the criminals extort and kidnap at the honest people who can''t acces to buy it''s own weapons legaly. I think that in Mxico the lawyers must be approved a law, in a constitutional level, that allowed that the honest people can give in his house two or more weapons, and that was legal take one short gun in the car. If the police and the army cannot care the people, we must to be able to care our lives and our business.",Spanish,B2,Reviewing a self-help book,90.0,mx,ambiguous,1,1,locations,3,,,,,,
541,prohibit,"NAFTA, or the North American Free Trade Agreement, was created 20 years ago to expand trade between the U.S., Canada and Mexico. It's secondary purpose was to make these countries more competitive in the global marketplace. It has been wildly successful in achieving this. NAFTA is now the largest free trade agreement in the world . One of the problems with NAFTA is that it's reduced U.S. jobs. A second disadvantage is that it has exploited Mexico's farmers and its environment .Rural Mexican farmers could not compete with low-cost corn and other grains that were exported by subsidized U.S. farm corporations. NAFTA put more than a million Mexican farmers were out of business. The ones that remained were forced to use more fertilizers and farm marginal land, resulting in more pollution and deforestation. Labor was cheap in Mexico because they had no labor rights or health protection. Thanks to NAFTA, nearly a third of Mexico's labor force were in this ""maquiladora"" program. I live in The City of Juarez, Chihuahua, Mexico. I grew up with this program and I find this so unfair. NAFTA called for unlimited transportation between the three member countries. This would have created a dangerous situation, since Mexican trucks were not up to U.%%S. safety standards, and Mexican roads could not have carried the heavier U.S. trucks. This problem was averted in 2008, when Congress prohibited this portion of NAFTA from ever being carried out",Spanish,C1,Writing a brochure for a museum,100.0,mx,news,1,1,has led,3,,,,,,
541,remain,"NAFTA, or the North American Free Trade Agreement, was created 20 years ago to expand trade between the U.S., Canada and Mexico. It's secondary purpose was to make these countries more competitive in the global marketplace. It has been wildly successful in achieving this. NAFTA is now the largest free trade agreement in the world . One of the problems with NAFTA is that it's reduced U.S. jobs. A second disadvantage is that it has exploited Mexico's farmers and its environment .Rural Mexican farmers could not compete with low-cost corn and other grains that were exported by subsidized U.S. farm corporations. NAFTA put more than a million Mexican farmers were out of business. The ones that remained were forced to use more fertilizers and farm marginal land, resulting in more pollution and deforestation. Labor was cheap in Mexico because they had no labor rights or health protection. Thanks to NAFTA, nearly a third of Mexico's labor force were in this ""maquiladora"" program. I live in The City of Juarez, Chihuahua, Mexico. I grew up with this program and I find this so unfair. NAFTA called for unlimited transportation between the three member countries. This would have created a dangerous situation, since Mexican trucks were not up to U.%%S. safety standards, and Mexican roads could not have carried the heavier U.S. trucks. This problem was averted in 2008, when Congress prohibited this portion of NAFTA from ever being carried out",Spanish,C1,Writing a brochure for a museum,100.0,mx,news,1,1,has remained,3,,,,,,
577,receive,"When I buy on internet, I use a site where they sell everything you need, from the most insignificant to the most unbelievable thing you never imagine, that they could sell. Well I'm referencing the web site which is called todito.com, this is a very uncommon e-commerce site because it design is very practical, I mean it's easy to surf through the page, and helps you find the item you're looking, because they have a software that recognizes your voice, and on this way you can say what you're looking for, and as quickly as possible, you get a wide of items range that may suit your search or even more, can overpass your expectations, isn't wonderful?. Another advantage that has over another e-commerce sites, is that you can choose the payment method, these can be by using your debit or credit card, through deposit in a bank or a retail store or if you want pay in cash when you receive the product, another easy way couldn't be better. Finally it's a reliable web site, all your data is secure due that they have a security certificate where specifies that all your personal data will be encrypted to avoid identity theft.%%",Spanish,C1,Writing an article about NLP techniques,90.0,mx,informal,1,1,get,3,,,,,,
593,consume,"The last year United States and Colombia made an agreement in order to reduce tariffs in import and export products. That is what we called ""free trade"". This agreement caused a big manifestation in Colombia due to the fact, merchants and entrepreneurs will going to lose privileges and their products will no longer be the choice for the buyers. According to the U.S Colombias economy is the third largest in Central and South America. It will create a new market for the entrepreneurs and traders and also is going to expand/promote economic for both. In addition, this kind of negotiations help to show more about our home products, culture and folklore. However, Many people in my country don't agree with it. Personally, I have to say that having the possibility to expand our market to new places is very positive for everyone. For example, people who travel overseas will be able to find goods from their native country. On the other hand, if that is not possible, they shall be obliged to consume food and goods that maybe they don't want to try. Moreover, giving the opportunity to dealers from outside show their products, will open our mind and perspective about the world and what they have to offer us.%%",Spanish,C1,Writing a brochure for a museum,95.0,mx,neutral essay,1,1,buy,3,,,,,,
